route_id;station_from;station_to;Avg-cost
1255;924906;932902;10001
1256;923104;924501;7461
1257;924906;932705;9698
1258;923104;924408;7461
1259;924906;930907;8599
1260;924906;926102;4012
1261;924906;930108;10001
1262;937304;903204;16091
1263;937304;903401;16369
1264;962109;925100;18176
1265;924906;932809;10001
1266;962804;925400;18176
1267;962804;930004;18176
1268;962804;927800;17228
1269;962804;927105;17228
1270;962804;926403;18529
1271;962804;926206;18176
1272;962804;923903;19237
1273;962804;925701;17822
1274;962804;930907;18529
1275;962804;925100;18529
1276;962804;925006;18529
1277;962804;924906;18883
1278;962804;924605;18883
1279;962804;924501;18883
1280;962109;924906;18529
1281;962804;926102;18176
1282;962804;935807;16988
1283;937107;932601;7866
1284;937107;932705;7866
1285;937107;932809;7461
1286;937107;932902;7461
1287;937107;935703;3002
1288;937107;935807;2798
1289;962804;930108;18176
1290;962804;937906;16621
1291;962804;930305;18883
1292;962804;935703;16988
1293;962804;932902;18176
1294;962804;932809;18176
1295;962804;932705;18176
1296;962804;932601;18176
1297;962804;923800;19237
1298;937107;937906;3698
1299;962109;927800;16988
1300;962109;932809;17822
1301;962109;932705;17822
1302;962109;932601;17822
1303;962109;930907;18529
1304;962109;930305;18529
1305;962804;924408;18883
1306;962109;930004;17822
1307;962109;935807;16621
1308;962109;927105;16988
1309;962109;926403;18176
1310;962109;926206;17822
1311;962109;926102;17822
1312;962109;925701;17468
1313;962109;925400;17822
1314;962109;930108;17822
1315;962804;920002;19945
1316;962804;923706;19237
1317;962804;923509;19591
1318;962804;923104;19237
1319;962804;922703;19237
1320;962804;922008;19591
1321;962804;921202;19945
1322;962109;932902;17822
1323;962804;920203;20652
1324;962109;935703;16621
1325;962804;904404;15155
1326;962804;903401;16091
1327;962804;903204;16369
1328;962804;902201;17228
1329;962109;937906;16369
1330;937304;902201;15155
1331;962804;920708;19945
1332;937304;926206;14776
1333;960103;926206;18883
1334;937304;932601;7866
1335;960103;926403;19237
1336;937304;930907;8990
1337;937304;930305;9698
1338;937304;930108;7461
1339;937304;930004;7866
1340;960103;927105;18176
1341;960103;927800;18176
1342;937304;927800;15155
1343;960103;937906;18176
1344;937304;926403;15155
1345;937304;932902;7461
1346;960103;930004;19945
1347;960103;930108;19945
1348;960103;930305;20652
1349;960103;930907;20298
1350;960103;932601;19945
1351;960103;932705;19945
1352;960103;932809;19945
1353;960103;932902;19945
1354;960103;935703;18176
1355;960103;935807;18176
1356;937304;927105;15155
1357;960103;924605;19591
1358;960103;920203;20652
1359;960103;920708;21006
1360;960103;921202;21360
1361;960103;922008;21360
1362;960103;922703;21006
1363;960103;923104;20652
1364;960103;923509;20298
1365;960103;923706;20298
1366;960103;923800;20298
1367;960103;923903;19945
1368;937304;932705;7866
1369;960103;924501;19591
1370;937304;932809;7461
1371;960103;924906;19591
1372;960103;925006;19591
1373;960103;925100;19237
1374;960103;925400;18883
1375;960103;925701;18529
1376;924906;930305;7866
1377;960103;926102;18883
1378;937304;925006;13770
1379;937304;935807;2798
1380;937304;935703;3002
1381;937304;937906;3698
1382;960103;924408;19591
1383;923104;930004;3002
1384;923104;932601;2798
1385;923104;932705;3002
1386;923104;932809;3002
1387;923104;927105;11289
1388;937304;925400;14160
1389;923104;925006;7866
1390;923104;930305;423
1391;923104;927800;11769
1392;923104;930907;1419
1393;923104;924605;7461
1394;923104;925100;7866
1395;923104;930108;3002
1396;923104;925400;8990
1397;937304;926102;14776
1398;923104;926403;11920
1399;923104;925701;10001
1400;923104;926102;10909
1401;937304;925701;14486
1402;923104;926206;10909
1403;937304;925100;13770
1404;923104;924906;7461
1405;980200;920708;23483
1406;980200;923903;22775
1407;980200;923800;22775
1408;980200;923706;22775
1409;980200;923509;22775
1410;980200;923104;22421
1411;980200;922703;22775
1412;980003;937906;19591
1413;980200;921202;23483
1414;980200;924906;22067
1415;980200;920203;24190
1416;980200;920002;23129
1417;980200;904404;17822
1418;980200;903401;19237
1419;980200;903204;19237
1420;980003;904404;17822
1421;980200;922008;22775
1422;980200;927105;20652
1423;980200;932809;21360
1424;980200;932705;21714
1425;980200;932601;21714
1426;980200;930907;22067
1427;980200;930305;22421
1428;980200;930108;21714
1429;980200;924408;22067
1430;980200;927800;20652
1431;980200;924501;22067
1432;980200;926403;21714
1433;980200;926206;21360
1434;980200;926102;21360
1435;980200;925701;21006
1436;980200;925400;21360
1437;980200;925100;22067
1438;980003;935807;19945
1439;980200;930004;21714
1440;980003;923104;22421
1441;980003;924906;22067
1442;980003;924605;22067
1443;980003;924501;22067
1444;980003;924408;22067
1445;980003;923903;22775
1446;980003;923800;22775
1447;980200;902201;20298
1448;980003;923509;22775
1449;980003;925400;21360
1450;980003;922703;22775
1451;980003;922008;22775
1452;980003;921202;23483
1453;980003;920708;23483
1454;980003;920203;24190
1455;972806;924906;20652
1456;980003;923706;22775
1457;980003;930004;21714
1458;980003;935703;19945
1459;980003;932902;21360
1460;980003;932809;21360
1461;980003;932705;21714
1462;980003;932601;21714
1463;980003;930907;22067
1464;980003;925006;22067
1465;980003;930108;21714
1466;980003;925100;22067
1467;980003;927800;20652
1468;980003;927105;20652
1469;980003;926403;21714
1470;980003;926206;21360
1471;980003;926102;21360
1472;980003;925701;21006
1473;980200;935807;19945
1474;980003;930305;22421
1475;980802;903204;19237
1476;980802;922703;22775
1477;980802;922008;23129
1478;980802;921202;23483
1479;980802;920708;23483
1480;980802;920203;24190
1481;980802;920002;23129
1482;980200;932902;21360
1483;980802;903401;19237
1484;980802;923706;22775
1485;980802;902201;20298
1486;980605;937906;19591
1487;980605;935807;19945
1488;980605;935703;19945
1489;980605;932902;21360
1490;980605;932809;21714
1491;980802;904404;17822
1492;980802;925006;22067
1493;980802;927800;20652
1494;980802;927105;20652
1495;980802;926403;21714
1496;980802;926206;21360
1497;980802;926102;21360
1498;980802;925701;21360
1499;980802;923104;22421
1500;980802;925100;22067
1501;980802;923509;22775
1502;980802;924906;22067
1503;980802;924605;22067
1504;980802;924501;22067
1505;980802;924408;22067
1506;980802;923903;22775
1507;980802;923800;22775
1508;980605;930907;22067
1509;980802;925400;21360
1510;980605;920203;24190
1511;980605;932705;21714
1512;980605;923706;22775
1513;980605;923509;22775
1514;980605;923104;22421
1515;980605;922703;22775
1516;980605;922008;23129
1517;980605;923903;22775
1518;980605;920708;23483
1519;980605;924408;22067
1520;980605;920002;23129
1521;980605;904404;17822
1522;980605;903401;19237
1523;980605;903204;19237
1524;980605;902201;20298
1525;980200;937906;19591
1526;980003;903401;19237
1527;980605;921202;23483
1528;980605;926102;21360
1529;980200;935703;19945
1530;980605;930305;22421
1531;980605;930108;21714
1532;980605;930004;21714
1533;980605;927800;20652
1534;980605;927105;20652
1535;980605;923800;22775
1536;980605;926206;21360
1537;980605;932601;21714
1538;980605;925701;21006
1539;980605;925400;21360
1540;980605;925100;22067
1541;980605;925006;22067
1542;980605;924906;22067
1543;980605;924605;22067
1544;980605;924501;22067
1545;980605;926403;21714
1546;974303;925400;20652
1547;974303;930108;20652
1548;974303;930004;20652
1549;974303;927800;19591
1550;974303;927105;19591
1551;974303;926403;21006
1552;974303;926206;20652
1553;974303;923903;21714
1554;974303;925701;20298
1555;974303;932601;20652
1556;974303;925100;21006
1557;974303;925006;21006
1558;974303;924906;21360
1559;974303;924605;21360
1560;974303;924501;21360
1561;980003;920002;23129
1562;974303;926102;20652
1563;974801;902201;19591
1564;974801;922008;22421
1565;974801;921202;22775
1566;974801;920708;22775
1567;974801;920203;23483
1568;974801;920002;22421
1569;974801;904404;17228
1570;974303;930305;21360
1571;974801;903204;18883
1572;974303;930907;21006
1573;974303;937906;18883
1574;974303;935807;19237
1575;974303;935703;19237
1576;974303;932902;20652
1577;974303;932809;20652
1578;974303;932705;20652
1579;974303;923800;21714
1580;974801;903401;18529
1581;972806;926403;20298
1582;972806;932705;19945
1583;972806;932601;20298
1584;972806;930907;20652
1585;972806;930305;21006
1586;972806;930108;19945
1587;972806;930004;19945
1588;974303;924408;21360
1589;972806;927105;19237
1590;972806;935703;18529
1591;972806;926206;19945
1592;972806;926102;19945
1593;972806;925701;19591
1594;972806;925400;19945
1595;972806;925100;20298
1596;984502;937906;20298
1597;972806;927800;18883
1598;974303;920002;22421
1599;974303;923706;21714
1600;974303;923509;22067
1601;974303;923104;21714
1602;974303;922703;21714
1603;974303;922008;22067
1604;974303;921202;22421
1605;972806;932809;19945
1606;974303;920203;23129
1607;972806;932902;19945
1608;974303;904404;17228
1609;974303;903401;18176
1610;974303;903204;18529
1611;974303;902201;19591
1612;972806;937906;18176
1613;972806;935807;18529
1614;974801;923509;22067
1615;974303;920708;22421
1616;976600;923903;22421
1617;976600;925701;21006
1618;976600;925400;21360
1619;976600;925100;21714
1620;976600;925006;22067
1621;976600;924906;22067
1622;976600;924605;22067
1623;974801;922703;22067
1624;976600;924408;22067
1625;976600;926403;21714
1626;976600;923800;22421
1627;976600;923706;22775
1628;976600;923509;22775
1629;976600;923104;22421
1630;976600;922703;22421
1631;976600;922008;22775
1632;976600;924501;22067
1633;976600;932601;21714
1634;980003;903204;19237
1635;980003;902201;20298
1636;976600;937906;19591
1637;976600;935807;19945
1638;976600;935703;19945
1639;976600;932902;21360
1640;976600;926102;21360
1641;976600;932705;21360
1642;976600;926206;21360
1643;976600;930907;22067
1644;976600;930305;22421
1645;976600;930108;21360
1646;976600;930004;21360
1647;976600;927800;20298
1648;976600;927105;20652
1649;976600;920203;23836
1650;976600;932809;21360
1651;974801;924906;21360
1652;976600;921202;23129
1653;974801;926403;21360
1654;974801;926206;20652
1655;974801;926102;20652
1656;974801;925701;20652
1657;974801;925400;21006
1658;974801;927800;19945
1659;974801;925006;21360
1660;974801;930004;21006
1661;974801;924605;21360
1662;974801;924501;21360
1663;974801;924408;21360
1664;974801;923903;22067
1665;974801;923800;22067
1666;974801;923706;22067
1667;980802;930305;22421
1668;974801;925100;21360
1669;974801;935703;19237
1670;974801;923104;21714
1671;976600;920002;23129
1672;976600;904404;17822
1673;976600;903401;19237
1674;976600;903204;19237
1675;976600;902201;20298
1676;974801;927105;19945
1677;974801;935807;19237
1678;976600;920708;23129
1679;974801;932902;21006
1680;974801;932809;21006
1681;974801;932705;21006
1682;974801;932601;21006
1683;974801;930907;21360
1684;974801;930305;21714
1685;974801;930108;21006
1686;974801;937906;18883
1687;982403;924906;22067
1688;982403;927105;20652
1689;982403;926403;21714
1690;982403;926206;21360
1691;982403;926102;21360
1692;982403;925701;21006
1693;982403;925400;21360
1694;982403;923509;22775
1695;982403;925006;21714
1696;982403;930108;21360
1697;982403;924605;22067
1698;982403;924501;22067
1699;982403;924408;22067
1700;982403;923903;22421
1701;982403;923800;22421
1702;980802;930004;21714
1703;982403;925100;21714
1704;982403;935703;19945
1705;983800;920203;24190
1706;983800;920002;23483
1707;983800;904404;18176
1708;983800;903401;19591
1709;983800;903204;19591
1710;983800;902201;20652
1711;982403;927800;20298
1712;982403;935807;19945
1713;982403;930004;21360
1714;982403;932902;21360
1715;982403;932809;21360
1716;982403;932705;21360
1717;982403;932601;21360
1718;982403;930907;22067
1719;982403;930305;22421
1720;982403;923104;22421
1721;982403;937906;19591
1722;982102;925701;21006
1723;982102;930305;22067
1724;982102;930108;21360
1725;982102;930004;21360
1726;982102;927800;20298
1727;982102;927105;20298
1728;982102;926403;21714
1729;982403;923706;22775
1730;982102;926102;21360
1731;982102;932705;21360
1732;982102;925400;21360
1733;982102;925100;21714
1734;982102;925006;21714
1735;982102;924906;22067
1736;982102;924605;22067
1737;982102;924501;22067
1738;982102;926206;21360
1739;982403;903204;19237
1740;982403;922703;22421
1741;982403;922008;22775
1742;982403;921202;23129
1743;982403;920708;23129
1744;982403;920203;23836
1745;982403;920002;23129
1746;982102;930907;22067
1747;982403;903401;18883
1748;982102;932601;21360
1749;982403;902201;20298
1750;982102;937906;19591
1751;982102;935807;19945
1752;982102;935703;19945
1753;982102;932902;21360
1754;982102;932809;21360
1755;983800;922008;23129
1756;982403;904404;17822
1757;984502;923509;23129
1758;984502;925006;22421
1759;984502;924906;22421
1760;984502;924605;22775
1761;984502;924501;22421
1762;984502;924408;22775
1763;984502;923903;23129
1764;983800;920708;23836
1765;984502;923706;23129
1766;984502;925701;21714
1767;984502;923104;22775
1768;984502;922703;23129
1769;984502;922008;23483
1770;984502;921202;23836
1771;984502;920708;23836
1772;984502;920203;24544
1773;984502;923800;23129
1774;984502;930108;22067
1775;984502;935807;20298
1776;984502;935703;20298
1777;984502;932902;22067
1778;984502;932809;22067
1779;984502;932705;22067
1780;984502;932601;22067
1781;984502;925100;22421
1782;984502;930305;22775
1783;984502;925400;22067
1784;984502;930004;22067
1785;984502;927800;21006
1786;984502;927105;21006
1787;984502;926403;22421
1788;984502;926206;21714
1789;984502;926102;21714
1790;984502;903401;19591
1791;984502;930907;22421
1792;983800;924408;22421
1793;984502;920002;23483
1794;983800;925701;21360
1795;983800;925400;21714
1796;983800;925100;22067
1797;983800;925006;22421
1798;983800;924906;22421
1799;983800;926206;21714
1800;983800;924501;22421
1801;983800;926403;22067
1802;983800;923903;22775
1803;983800;923800;23129
1804;983800;923706;23129
1805;983800;923509;23129
1806;983800;923104;22775
1807;983800;922703;23129
1808;982102;923800;22421
1809;983800;924605;22421
1810;983800;932705;22067
1811;983800;921202;23836
1812;984502;903204;19945
1813;984502;902201;20652
1814;983800;937906;19945
1815;983800;935807;20298
1816;983800;935703;20298
1817;983800;926102;21714
1818;983800;932809;21714
1819;984502;904404;18529
1820;983800;932601;22067
1821;983800;930907;22421
1822;983800;930305;22775
1823;983800;930108;21714
1824;983800;930004;22067
1825;983800;927800;21006
1826;983800;927105;21006
1827;983800;932902;21714
1828;980906;932705;21714
1829;981307;903401;19237
1830;981307;903204;19237
1831;981307;902201;20298
1832;980906;937906;19591
1833;980906;935807;19945
1834;980906;935703;19945
1835;981307;925400;21360
1836;980906;932809;21714
1837;981307;920203;23836
1838;980906;932601;21714
1839;980906;930907;22067
1840;980906;930305;22421
1841;980906;930108;21714
1842;980906;930004;21714
1843;980906;927800;20652
1844;980906;932902;21360
1845;981307;923706;22775
1846;982102;924408;22067
1847;981307;925006;22067
1848;981307;924906;22067
1849;981307;924605;22067
1850;981307;924501;22067
1851;981307;924408;22067
1852;981307;904404;17822
1853;981307;923800;22775
1854;981307;920002;23129
1855;981307;923509;22775
1856;981307;923104;22421
1857;981307;922703;22775
1858;981307;922008;22775
1859;981307;921202;23483
1860;981307;920708;23483
1861;980906;926206;21360
1862;981307;923903;22421
1863;980802;935807;19945
1864;980906;927105;20652
1865;980906;920203;24190
1866;980906;920002;23129
1867;980906;904404;17822
1868;980906;903401;19237
1869;980906;903204;19237
1870;980906;921202;23483
1871;980802;937906;19591
1872;980906;922008;23129
1873;980802;935703;19945
1874;980802;932902;21360
